,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PFDN1,1384.431308,-0.022001318,0.108202785,-0.203334123,0.838873887,0.932405036
AC007383.1,82.70702527,-0.343802837,0.290674884,-1.182774488,0.236898534,0.469816104
STAG3L1,103.2317184,-0.365447876,0.25206566,-1.449812231,0.147110888,0.341732576
AL109741.1,0,NA,NA,NA,NA,NA
C2orf50,7.041052942,0.337799175,0.881599671,0.383166176,0.701596555,0.861013331
HMGCS1,1267.948496,-0.610950966,0.116669636,-5.236589295,1.64E-07,1.99E-06
AC093423.3,31.44750348,0.34347775,0.429264503,0.800154096,0.423621522,0.665000405
LINC01954,1.923539616,0.359662193,1.777733662,0.202315004,0.839670471,NA
G0S2,22.58340374,-1.242661488,0.553476043,-2.245194718,0.024755635,0.089752551
DYNLL1P1,0.162549352,-0.216560624,4.06959558,-0.053214286,0.957561173,NA
TIMM8B,423.2522808,-0.028824292,0.143689817,-0.200600795,0.841010736,0.933386815
AC021321.1,37.52091134,-1.020813632,0.418030353,-2.441960553,0.014607743,0.058942868
LSM14B,185.7603334,0.407098438,0.190495232,2.137053162,0.032593668,0.111960971
MIR3681HG,49.21421811,-0.767311083,0.367073244,-2.090348712,0.036586486,0.122702373
DCAF13P3,0,NA,NA,NA,NA,NA
SDF2,488.2825859,0.191656362,0.132958997,1.44146967,0.14945204,0.345687979
FLOT2,303.5964319,-0.167224974,0.159270146,-1.049945504,0.293743169,0.536257141
CDH6,187.3627125,-1.584456321,0.20040867,-7.906126642,2.66E-15,6.84E-14
SNX18P9,0,NA,NA,NA,NA,NA
ERAL1,177.0755725,0.120059259,0.20182687,0.594862612,0.551935311,0.766346745
AC022523.1,18.62259222,-0.596595307,0.569543963,-1.047496499,0.294870646,0.537738204
AC027682.6,27.02839307,-0.620130144,0.466517326,-1.329275698,0.183757029,0.397516624
AC008521.1,0,NA,NA,NA,NA,NA
AC090907.1,19.30783813,-0.132034873,0.579137649,-0.227985305,0.819657665,0.923565589
AL008726.1,0,NA,NA,NA,NA,NA
OR8K1,0,NA,NA,NA,NA,NA
AC020892.2,5.620510962,0.027819654,1.011976665,0.027490411,0.978068588,0.990750989
AC027237.1,0,NA,NA,NA,NA,NA
AC007568.1,1.326704385,-1.108734206,2.078116056,-0.533528531,0.593667767,NA
TEX12,0,NA,NA,NA,NA,NA
ARRDC3,902.9409424,-0.783111999,0.117680384,-6.654566995,2.84E-11,5.18E-10
AL049836.2,0.499653977,-0.342608673,3.421592537,-0.100131348,0.920240048,NA
SLC7A11,247.6449104,-2.656193543,0.211145525,-12.57991869,2.72E-36,2.01E-34
AC007786.2,9.468130517,-0.286984074,0.760304261,-0.37745951,0.705832149,0.86356044
PCDHB6,11.89771017,0.173773463,0.768654779,0.226074784,0.821143256,0.923986854
WBP2,1283.705376,0.120187757,0.104469827,1.150454256,0.249956825,0.485425943
AL035696.1,0,NA,NA,NA,NA,NA
AL158211.2,0.802558914,2.162713808,2.853501097,0.757915885,0.44850134,NA
CDPF1,102.7640072,0.474666198,0.250322348,1.896219818,0.057930984,0.175083826
LINC02349,0,NA,NA,NA,NA,NA
PCDHB15,61.62424863,0.718131439,0.311498607,2.305408185,0.021143724,0.079265297
MIR548AY,0.161224221,-0.214089652,4.069179944,-0.052612481,0.958040672,NA
PCDHB5,30.03025173,-0.821937726,0.479082461,-1.715649796,0.086226159,0.233442067
UQCRHP3,0,NA,NA,NA,NA,NA
LINC02206,1.217542162,0.318927557,2.00898576,0.158750531,0.873865425,NA
PPIAP26,0.162549352,-0.216560624,4.06959558,-0.053214286,0.957561173,NA
EIF5A,362.6741121,-0.139146519,0.160948047,-0.864543072,0.38728963,0.632783914
AL353597.1,0.162549352,-0.216560624,4.06959558,-0.053214286,0.957561173,NA
CSPG4P12,0.579830328,-1.939850314,3.423369028,-0.56664949,0.570952344,NA
AC023302.1,1.557548765,-2.708695987,2.04014694,-1.327696517,0.184278385,NA
LINC01028,0,NA,NA,NA,NA,NA
HCG14,2.944355082,-0.519154088,1.366068268,-0.380035245,0.703919253,NA
CWC15,646.3507411,0.071726855,0.125478921,0.571624735,0.567576234,0.777875177
PCDHB3,14.94823869,0.206627316,0.629500321,0.328240207,0.74273005,0.884204421
TMCO3,824.4086706,-0.238580499,0.115476871,-2.066045753,0.03882416,0.128510933
TIRAP,73.37553678,-0.434786721,0.287527426,-1.512157385,0.130493829,0.31449
RNU6-1151P,0,NA,NA,NA,NA,NA
ERVK-28,1.845558739,-1.918735048,1.946269933,-0.985852484,0.324205507,NA
PRSS53,58.09294816,0.152209091,0.317270358,0.479745703,0.631408225,0.81975591
AL591499.1,0.146894532,1.566276061,4.069986155,0.384835722,0.700359131,NA
SEMA5A,2954.738783,-2.532002997,0.140505645,-18.02064962,1.34E-72,2.72E-70
UBC,2438.510364,-0.090112067,0.101189096,-0.890531395,0.373180619,0.618681736
DHX37,171.8115072,0.092600179,0.199503775,0.464152516,0.642538478,0.826751291
AC105227.1,0,NA,NA,NA,NA,NA
TMEM8B,331.9826361,0.115342817,0.154889188,0.744679589,0.456465441,0.691671409
AC023906.2,0.573442019,-1.612599971,3.459853591,-0.466089078,0.641151741,NA
ABCB9,459.2166864,-0.894273295,0.143521406,-6.230940186,4.64E-10,7.58E-09
SEC24D,126.9125235,0.002854518,0.241185107,0.011835384,0.99055695,0.995907217
TMEM128,779.8416114,-0.138710634,0.119453643,-1.161208905,0.245556954,0.48037989
HMGN1,1560.491685,0.027086065,0.102094116,0.265304861,0.79077462,0.910496605
C7,2.705268871,-1.138571105,1.443450412,-0.788784357,0.430238054,NA
PRSS23,67.78403603,-0.855994764,0.345741938,-2.475819879,0.013293062,0.054635252
HBEGF,167.9540627,-0.223862102,0.209103629,-1.070579707,0.284358452,0.525635172
AC027088.2,1.389130087,-0.223059906,1.888119724,-0.118138645,0.905957803,NA
AC012467.2,40.23255843,0.085194279,0.380891983,0.223670443,0.823013746,0.925069292
AC007795.1,0,NA,NA,NA,NA,NA
CCNG1,316.1983515,-0.232371728,0.158476235,-1.466287529,0.142569972,0.334636048
AC009997.1,0,NA,NA,NA,NA,NA
AC013356.4,0,NA,NA,NA,NA,NA
TRPT1,232.607692,0.149950071,0.17849281,0.84009026,0.400857781,0.644896217
AL441943.2,0.251310662,1.556898051,4.068403913,0.382680305,0.701956819,NA
AC067805.1,0,NA,NA,NA,NA,NA
SMIM11A,44.05293523,-0.050104101,0.369518833,-0.135592823,0.89214318,0.955862908
AC091117.1,0,NA,NA,NA,NA,NA
LTO1,699.3931702,0.105557178,0.120772507,0.874016612,0.382109207,0.627986199
REEP2,94.55316591,0.304741362,0.255037399,1.194888922,0.232130432,0.463743244
AC242988.1,15.37368772,-0.948711685,0.616774396,-1.538182666,0.124003958,0.303710685
AC105129.2,0.161224221,-0.214089652,4.069179944,-0.052612481,0.958040672,NA
FUT8-AS1,73.74725573,-0.220544627,0.285136809,-0.773469507,0.439244568,0.67816258
RGS22,26.03163403,0.004337677,0.532808556,0.008141155,0.99350437,0.996976742
AC105052.3,708.4213592,0.112127175,0.118841642,0.943500718,0.345424848,0.591209456
AC009118.2,9.98293941,-0.075680351,0.761342919,-0.099403763,0.920817695,0.967328943
FRMPD2B,14.34921142,-1.544988254,0.888415508,-1.739037916,0.082028094,0.225080935
ARSH,0.656787616,-0.953241403,2.848578261,-0.334637604,0.737898475,NA
AC020891.2,0.085793962,-0.204935325,4.067605486,-0.050382301,0.95981774,NA
GPS2,981.9848884,-0.039623715,0.116565643,-0.33992619,0.733912113,0.879947125
LINC01357,9.888265096,0.548582227,0.742556295,0.73877527,0.460043471,0.694993406
HIRIP3,154.6477911,0.060622097,0.210384681,0.288148818,0.773232825,0.901092789
NUDT22,146.9930316,-0.00850213,0.214498785,-0.039637196,0.968382373,0.986794983
AC109780.1,0,NA,NA,NA,NA,NA
AC002115.1,1.58358283,0.193565613,2.361656224,0.081961808,0.934677084,NA
C7orf25,167.3500162,-0.231901558,0.205239921,-1.129904732,0.25851637,0.495481717
CBLN3,9.66375197,-0.938004226,0.818672266,-1.145762798,0.251893312,0.487722461
H2BC14,0,NA,NA,NA,NA,NA
AC091271.1,311.8703089,-0.133208257,0.163726557,-0.813602013,0.415872984,0.658368774
AC114812.2,0.666949421,-2.500925961,2.988064047,-0.836972006,0.402608303,NA
CRIPT,872.1552233,-0.071474583,0.116307145,-0.614533038,0.538863148,0.757270195
OR8T1P,0,NA,NA,NA,NA,NA
BSN-DT,7.055785251,-0.430562906,0.910606176,-0.472831085,0.636333695,0.82281833
AC126323.5,0,NA,NA,NA,NA,NA
RPL32,2536.596553,0.220110662,0.10468225,2.102655049,0.035495934,0.119936437
AC087045.2,0,NA,NA,NA,NA,NA
AC104423.1,64.69046881,-4.429816442,0.500739267,-8.846552953,9.03E-19,2.90E-17
ALDOA,2024.116422,0.034046643,0.128605457,0.264737153,0.791211954,0.910715566
PPP4C,354.2891661,0.200512704,0.148433298,1.350860666,0.17674007,0.387520527
AC013400.1,20.69534713,-0.553873301,0.548087794,-1.010555804,0.312229078,0.556249973
FAU,3053.250278,0.209241232,0.111739448,1.872581571,0.061126188,0.181841287
CDC42EP2,450.8048982,0.101006307,0.152971095,0.660296683,0.509063458,0.734044804
MRPL49,111.9569232,-0.004870261,0.235890438,-0.020646284,0.983527819,0.992687775
PLCB3,13.96489641,-0.104520169,0.645503651,-0.161920337,0.871368587,0.947064087
AC087477.3,0,NA,NA,NA,NA,NA
TARBP2,136.2259373,0.078084943,0.217548266,0.358931582,0.719646273,0.872264734
KLRF1,0.963907731,2.214998122,2.439022834,0.908149809,0.363799077,NA
AC016582.3,73.26997986,-0.468375648,0.295129367,-1.587018106,0.112508544,0.282765948
FEZ1,9652.422948,-0.429678495,0.090572426,-4.744032062,2.10E-06,2.14E-05
RN7SL711P,2.198998645,-0.358995156,1.655876549,-0.216800676,0.828363685,NA
AC012291.2,0,NA,NA,NA,NA,NA
LINC02883,1.335742957,-0.603678631,2.168441057,-0.278392917,0.780710756,NA
ORAI1,62.49596387,0.237323545,0.310522428,0.764271832,0.444705268,0.682239573
SPATA31A7,0,NA,NA,NA,NA,NA
EI24,600.8302676,0.400453331,0.140832585,2.843470716,0.004462511,0.021850984
B3GAT3,698.3128145,-0.218639541,0.122835714,-1.779934627,0.07508666,0.211466991
AC006116.9,0,NA,NA,NA,NA,NA
AC003098.1,0,NA,NA,NA,NA,NA
JPH2,6.524135112,-0.320152441,0.924262049,-0.346387089,0.729051826,0.877449931
DUSP15,187.0703931,-0.715658855,0.200785215,-3.564300573,0.000364828,0.002440427
SUB1,1594.769887,-0.177034569,0.103946591,-1.703130112,0.088543722,0.23796798
AC009558.1,0.161224221,-0.214089652,4.069179944,-0.052612481,0.958040672,NA
AL137802.1,0.162549352,-0.216560624,4.06959558,-0.053214286,0.957561173,NA
AL132822.1,0.481031808,-0.516213172,3.410647664,-0.151353415,0.879696935,NA
AC092634.3,7.293285208,0.311497049,0.921567405,0.338007884,0.735357246,0.880532849
CNBD2,162.1233954,0.143109273,0.207413289,0.689971574,0.490212063,0.719676492
TAGLN,253.4579703,-0.793546859,0.178166249,-4.453968484,8.43E-06,7.78E-05
NIP7,116.6522888,-0.014474555,0.246818765,-0.058644466,0.953235293,0.981291954
AC021739.2,9.495456363,-0.683290847,0.796380071,-0.857995915,0.390894719,0.636275987
ISCA1P4,0,NA,NA,NA,NA,NA
HMGA2,10.06056414,-0.563648707,0.749350363,-0.752183137,0.451940933,0.688348036
TMEM219,1040.414698,0.100572697,0.134515124,0.74766832,0.454660244,0.690522705
AF111167.2,3.698299001,-1.38943384,1.265140556,-1.098244644,0.272097677,NA
XAF1,9.784838849,0.653788176,0.779917395,0.838278746,0.40187417,0.645974882
DLG4,111.8998684,0.038745571,0.260058296,0.148988021,0.881563085,0.950778485
TAOK2,264.8788418,0.11007305,0.166103617,0.662677023,0.507537429,0.732804735
SATB2-AS1,70.97004851,-0.646283745,0.303083511,-2.132361947,0.032977103,0.112962162
AC067852.3,0.162549352,-0.216560624,4.06959558,-0.053214286,0.957561173,NA
OR13C2,0.408444302,0.67510122,4.044190771,0.166931102,0.867424261,NA
HSFY6P,0,NA,NA,NA,NA,NA
AL590617.2,28.33811353,-0.502896664,0.453208378,-1.109636732,0.267155596,0.50564124
YTHDF1,571.0665056,0.448507297,0.130197395,3.444825428,0.000571428,0.003644875
AC027601.3,3.071127901,1.0915449,1.32315733,0.824954732,0.409397292,NA
TMEM25,165.5340469,-0.29534511,0.205091783,-1.440063106,0.149849546,0.346296592
AL391262.1,11.48704544,0.398754926,0.698345399,0.570999574,0.567999931,0.778170818
SIDT2,474.3893523,-0.805196896,0.137852599,-5.840999032,5.19E-09,7.56E-08
AC090970.1,0.247220081,1.554518212,4.067991981,0.38213404,0.702361944,NA
HAGLR,531.5675054,-1.2232793,0.134163522,-9.117823411,7.66E-20,2.62E-18
EFL1P1,24.86996416,-2.646588986,0.572922429,-4.619454317,3.85E-06,3.76E-05
CABLES2,80.22783613,0.329258456,0.287288216,1.146091063,0.251757475,0.487676707
SRP14,2714.291171,-0.056113105,0.125349882,-0.447651839,0.654404485,0.833029572
RILPL2,74.88331225,-0.241775049,0.287198458,-0.841839648,0.399877716,0.644304099
AC112907.3,33.01617632,-0.450642246,0.423148525,-1.064974164,0.286887621,0.5290717
FTLP3,5.834702233,-0.30809547,1.011818232,-0.304496856,0.760749388,0.893931263
AL359921.2,13.07286751,0.260598771,0.655316185,0.397668754,0.690874373,0.854768069
AC239803.1,8.266886754,-0.044268622,0.804710013,-0.055011894,0.956128988,0.982493701
AL391834.2,18.67204075,0.438842787,0.545676699,0.804217567,0.421271335,0.663068965
MIR4484,0,NA,NA,NA,NA,NA
PRRT4,5.269329807,1.036749117,1.035776574,1.000938951,0.316856324,NA
DMAC1,607.3875989,0.06582256,0.133684252,0.49237333,0.622455449,0.813233653
AL359979.1,0,NA,NA,NA,NA,NA
AC005046.1,13.1230692,-0.463489731,0.671611227,-0.690116115,0.49012117,0.719615582
MIR3622B,0.085793962,-0.204935325,4.067605486,-0.050382301,0.95981774,NA
CDC37L1-DT,87.3058871,-0.534256836,0.269762081,-1.980474178,0.047650272,0.150859547
TMPRSS13,1.397247323,2.342742192,2.173304319,1.077963252,0.281050156,NA
AC005332.1,11.36187811,-0.011965673,0.715772009,-0.016717156,0.98666226,0.994036149
ARL1,533.4251137,0.25367994,0.138836357,1.827186666,0.067671708,0.196801647
GLT8D2,75.43346591,-1.026615341,0.301408334,-3.406061565,0.000659073,0.004135904
AP001437.1,0.408242404,-1.371496054,3.981193869,-0.344493662,0.730475062,NA
C11orf1,115.7140062,-0.515423008,0.25253021,-2.041035041,0.041247344,0.134931585
AL356421.2,0.640930898,-0.901942679,3.038053887,-0.296881725,0.766556809,NA
AC069148.1,1.041459861,-1.921450278,2.402120832,-0.799897429,0.423770227,NA
IL11RA,193.0964697,0.153535469,0.199338186,0.770226075,0.441165799,0.67967202
AL355816.2,28.07164578,-0.583691102,0.46883596,-1.24497938,0.21313933,0.438588185
SLC5A6,96.65988296,0.449463289,0.270624679,1.660836294,0.09674633,0.253690886
AL121845.2,6.221007292,-1.186964126,1.089487894,-1.089469771,0.275946778,0.515968446
LINC00974,0,NA,NA,NA,NA,NA
SLC35B1,321.3546061,0.253458062,0.164052652,1.544979978,0.122351107,0.300582094
RNU6-154P,0,NA,NA,NA,NA,NA
TBX2,6.333840491,-2.410747344,1.140989263,-2.112857169,0.034612995,0.117600136
AC024560.3,0.81913507,-2.769231091,2.740710643,-1.010406224,0.312300707,NA
MRPL50,398.9056353,-0.164988659,0.144730878,-1.139968623,0.254299373,0.490623139
LINC00863,499.6861346,0.180583868,0.145039531,1.245066541,0.213107292,0.438588185
DPM2,270.5182971,0.107352461,0.177451034,0.604969484,0.545199273,0.761707883
PSMD10P2,0.98894425,-0.165118327,2.60035864,-0.06349829,0.949369721,NA
STRA6,0.652619732,-0.87376965,3.014295646,-0.289875232,0.77191169,NA
AL022328.4,94.28077837,0.630816151,0.254893489,2.474822532,0.01333024,0.05476769
HADHB,1254.082335,-0.028413814,0.105618363,-0.269023423,0.787911658,0.908847992
AC015922.2,0.085793962,-0.204935325,4.067605486,-0.050382301,0.95981774,NA
KRT8P27,0,NA,NA,NA,NA,NA
AL390726.4,33.62364669,-1.859497679,0.451774,-4.115990914,3.86E-05,0.000319096
TRMO,221.7377473,-0.097547197,0.180192691,-0.541349356,0.588266807,0.79151546
PSAT1P4,0,NA,NA,NA,NA,NA
RNU6-532P,0,NA,NA,NA,NA,NA
AP006216.1,3.350058884,0.334345267,1.271473472,0.262958901,0.792582257,NA
AL121672.3,4.651187518,-0.340338649,1.081339099,-0.314738133,0.752960489,NA
AC009275.1,66.54825723,-1.03662345,0.314995168,-3.29091858,0.000998608,0.005968432
CGREF1,33.34130596,0.018947971,0.416825522,0.045457798,0.963742412,0.985085637
U82695.1,6.704778156,-3.535493072,1.231483017,-2.870923126,0.00409275,0.020351445
AC010761.2,31.87509038,0.153808609,0.441492018,0.34838367,0.727552065,0.87693387
NOP56P2,0.161224221,-0.214089652,4.069179944,-0.052612481,0.958040672,NA
HAGLROS,73.19499022,0.077161453,0.3375326,0.228604446,0.819176369,0.923452022
ARMC5,124.9678626,-0.153039031,0.229359301,-0.667245804,0.504615138,0.730680605
RUSF1,427.9754248,0.246503799,0.13899702,1.773446651,0.076154725,0.213414711
TGFB1I1,1.695606622,-1.043936428,1.831585206,-0.569963344,0.56870256,NA
ZBTB45,60.16253114,0.391603565,0.312071411,1.25485242,0.209532339,0.4339023
ITGAX,13.33147488,0.308913228,0.638690714,0.483666383,0.628622655,0.818130903
AC025946.1,2.200868802,-0.517507225,1.565856271,-0.330494717,0.741026184,NA
AC026620.1,0,NA,NA,NA,NA,NA
MFSD9,37.1533104,-0.988743456,0.420637033,-2.350585847,0.018743883,0.071967658
Metazoa_SRP,0.309443884,0.658044157,4.07485128,0.161489122,0.871708178,NA
PRELID1P5,0.409567535,-1.769290032,3.644905748,-0.485414481,0.627382362,NA
LINC01203,4.91268855,-2.736254386,1.256058633,-2.178444791,0.029372938,NA
AC002470.1,37.13274589,-0.285523224,0.408434072,-0.699068085,0.484509483,0.71537177
AC027644.3,352.1982791,-0.287586384,0.161776646,-1.777675519,0.075457163,0.212148806
LINC01692,8.134698222,-0.657720767,0.828431758,-0.793934757,0.427233414,0.66803001
PEX16,510.5289311,0.149868822,0.144167561,1.039546071,0.298550843,0.541699585
AL096828.3,1.52968757,1.834838672,2.087109612,0.879129041,0.379331313,NA
AC025887.1,0,NA,NA,NA,NA,NA
FBXO36P1,0,NA,NA,NA,NA,NA
COX5B,2516.192514,-0.263253801,0.123672172,-2.128642185,0.033283876,0.113783813
HSPA8P7,0,NA,NA,NA,NA,NA
NDUFAF1,199.0698662,-0.231109557,0.184575969,-1.252110766,0.210529505,0.435274133
C1RL,5.491920423,0.686794324,0.989050055,0.694397943,0.487432683,0.717501948
MYCBPAP,27.86410555,-1.019401539,0.476452526,-2.139565821,0.032389871,0.111416722
OR7E39P,0.085793962,-0.204935325,4.067605486,-0.050382301,0.95981774,NA
BX649632.1,18.3060178,-0.351982621,0.5671121,-0.620657929,0.534824716,0.753835181
AC010997.5,12.96275873,0.340177352,0.712271804,0.477594859,0.632938591,0.820704186
SELENOH,398.7448248,0.062695974,0.168275496,0.372579345,0.709461548,0.865610426
RMDN3,620.7087736,0.340909636,0.13214053,2.579902143,0.009882832,0.042899988
AC107982.3,4.388976446,0.804827399,1.151466915,0.698958336,0.484578069,NA
AC011825.4,60.81919984,-0.390821047,0.345679236,-1.130588726,0.258228235,0.49518622
LMX1B,2.97033463,0.549590059,1.458943183,0.376704224,0.706393424,NA
AC102953.2,24.71543184,0.103417266,0.487370653,0.212194283,0.831955466,0.929531734
NMT1,772.9068954,0.097194656,0.119948165,0.810305484,0.417764624,0.660077352
TMEM271,31.94084598,0.301836816,0.430632033,0.700915847,0.483355534,0.714523543
RPLP1,3623.415021,0.298391465,0.099407339,3.001704583,0.002684726,0.014179149
PMM2P1,0.323773573,-1.006458945,4.039666784,-0.24914405,0.803249356,NA
HAUS2,276.2445863,-0.258518232,0.164858309,-1.568123759,0.116852253,0.290985537
DSCC1,123.7808605,0.709463186,0.248912898,2.850246774,0.004368532,0.021485986
AC097724.1,2.788421978,-0.746237407,1.402872546,-0.531935285,0.594770818,NA
ITGA11,10.8500148,0.133411616,0.752966143,0.177181427,0.859365884,0.942076707
AC145343.1,5.650111925,-0.729196427,1.003346646,-0.726764204,0.467370415,0.701849282
AC027088.1,0,NA,NA,NA,NA,NA
AGAP12P,21.09584693,-0.891466954,0.57736725,-1.544020646,0.122583331,0.301119143
ARPC5L,322.3059691,0.130398488,0.172206493,0.757221668,0.448917071,0.685686258
C19orf25,778.6002371,0.12856552,0.124154563,1.03552795,0.30042242,0.543958957
AL008718.2,1.226782632,1.40997891,2.113362419,0.667173267,0.504661465,NA
ARHGAP29,72.8344254,-1.57560825,0.322243748,-4.889492075,1.01E-06,1.09E-05
LINC02604,76.6759662,0.036548204,0.281523936,0.129822722,0.896706686,0.957972676
BX284613.1,0,NA,NA,NA,NA,NA
TUBB2A,554.2545158,-0.385022148,0.155023558,-2.483636378,0.013004853,0.053810833
ATP5MC1P8,0,NA,NA,NA,NA,NA
AC011933.3,13.6217494,-0.715995171,0.675377596,-1.060140542,0.289080666,0.531678809
IRF4,1.152273709,-0.785036815,2.288726468,-0.343001589,0.731597265,NA
AL512598.1,78.62509015,0.141060217,0.277032423,0.509183059,0.610623917,0.805902546
AC019129.2,23.8586877,-0.2994315,0.486391639,-0.615618107,0.538146598,0.756828561
Z99755.2,0.161224221,-0.214089652,4.069179944,-0.052612481,0.958040672,NA
AC010619.2,0,NA,NA,NA,NA,NA
AC104984.2,31.50939913,-0.90997556,0.456337803,-1.994083228,0.04614296,0.14726845
AC211433.2,2.034228868,-0.313362802,1.614708597,-0.194067711,0.846122864,NA
TJAP1,2402.431028,0.094283114,0.094662909,0.995987922,0.319256014,0.563701937
FRS3,175.7320063,0.280789144,0.194718767,1.442024045,0.14929559,0.345377874
GLUD1P2,188.5145042,-0.606039135,0.220119512,-2.753227691,0.005901084,0.027805022
TMEM63B,382.7104472,0.116057829,0.14831647,0.782501288,0.433920029,0.674004356
AL390066.2,5.065872836,-4.319437056,1.524804177,-2.832781494,0.004614492,NA
YIPF3,556.767364,0.368149749,0.135143256,2.72414443,0.006446831,0.029961432
PGM5-AS1,0.171587924,-0.608502408,4.047803823,-0.150329027,0.880505033,NA
AC009309.2,86.94355008,-0.240266832,0.26801455,-0.896469362,0.370002136,0.615315724
GAPDHP73,0.248343314,-1.000888079,4.038294072,-0.247849231,0.804251062,NA
GMPR,50.27220501,0.651737246,0.345785455,1.884802375,0.059456524,0.178353438
DNAJB5,72.91790336,0.182156955,0.295708783,0.616001165,0.537893751,0.75657798
MRPL15,153.1888604,-0.001166691,0.211802962,-0.005508377,0.995604973,0.997747198
BAHD1,191.2052102,0.351517545,0.188347786,1.866321621,0.061996382,0.183851172
AL390962.1,1.693282854,0.681477577,1.840440559,0.370279591,0.711174179,NA
